Time,Value,Source
2011-03-01,296.668,CUSR0000SEFX
2011-04-01,297.553,CUSR0000SEFX
2011-05-01,301.644,CUSR0000SEFX
2011-06-01,302.29,CUSR0000SEFX
2011-07-01,302.635,CUSR0000SEFX
2011-08-01,303.275,CUSR0000SEFX
2011-09-01,303.782,CUSR0000SEFX
2011-10-01,303.234,CUSR0000SEFX
2011-11-01,303.578,CUSR0000SEFX
2011-12-01,304.349,CUSR0000SEFX
2012-01-01,306.773,CUSR0000SEFX
2012-02-01,308.371,CUSR0000SEFX
2012-03-01,307.258,CUSR0000SEFX
2012-04-01,308.612,CUSR0000SEFX
2012-05-01,310.173,CUSR0000SEFX
2012-06-01,312.082,CUSR0000SEFX
2012-07-01,311.148,CUSR0000SEFX
2012-08-01,311.251,CUSR0000SEFX
2012-09-01,311.939,CUSR0000SEFX
2012-10-01,312.284,CUSR0000SEFX
2012-11-01,312.966,CUSR0000SEFX
2012-12-01,313.606,CUSR0000SEFX
2013-01-01,314.141,CUSR0000SEFX
2013-02-01,315.476,CUSR0000SEFX
2013-03-01,315.184,CUSR0000SEFX
2013-04-01,316.544,CUSR0000SEFX
2013-05-01,317.066,CUSR0000SEFX
2013-06-01,317.348,CUSR0000SEFX
2013-07-01,318.193,CUSR0000SEFX
2013-08-01,318.891,CUSR0000SEFX
2013-09-01,319.189,CUSR0000SEFX
2013-10-01,320.547,CUSR0000SEFX
2013-11-01,321.386,CUSR0000SEFX
2013-12-01,320.953,CUSR0000SEFX
2014-01-01,320.439,CUSR0000SEFX
2014-02-01,320.606,CUSR0000SEFX
2014-03-01,320.922,CUSR0000SEFX
2014-04-01,322.424,CUSR0000SEFX
2014-05-01,323.085,CUSR0000SEFX
2014-06-01,323.589,CUSR0000SEFX
2014-07-01,323.302,CUSR0000SEFX
2014-08-01,324.125,CUSR0000SEFX
2014-09-01,324.842,CUSR0000SEFX
2014-10-01,326.306,CUSR0000SEFX
2014-11-01,328.088,CUSR0000SEFX
2014-12-01,328.025,CUSR0000SEFX
2015-01-01,327.871,CUSR0000SEFX
2015-02-01,328.492,CUSR0000SEFX
2015-03-01,328.715,CUSR0000SEFX
2015-04-01,329.865,CUSR0000SEFX
2015-05-01,331.239,CUSR0000SEFX
2015-06-01,330.669,CUSR0000SEFX
2015-07-01,330.812,CUSR0000SEFX
2015-08-01,330.945,CUSR0000SEFX
2015-09-01,331.323,CUSR0000SEFX
2015-10-01,331.711,CUSR0000SEFX
2015-11-01,332.004,CUSR0000SEFX
2015-12-01,332.505,CUSR0000SEFX
2016-01-01,332.985,CUSR0000SEFX
2016-02-01,333.724,CUSR0000SEFX
2016-03-01,334.106,CUSR0000SEFX
2016-04-01,334.97,CUSR0000SEFX
2016-05-01,336.324,CUSR0000SEFX
2016-06-01,336.512,CUSR0000SEFX
2016-07-01,336.754,CUSR0000SEFX
2016-08-01,337.036,CUSR0000SEFX
2016-09-01,337.913,CUSR0000SEFX
2016-10-01,338.942,CUSR0000SEFX
2016-11-01,339.566,CUSR0000SEFX
2016-12-01,340.158,CUSR0000SEFX
2017-01-01,340.366,CUSR0000SEFX
2017-02-01,341.405,CUSR0000SEFX
2017-03-01,341.685,CUSR0000SEFX
2017-04-01,341.854,CUSR0000SEFX
2017-05-01,342.957,CUSR0000SEFX
2017-06-01,344.436,CUSR0000SEFX
2017-07-01,343.804,CUSR0000SEFX
2017-08-01,344.593,CUSR0000SEFX
2017-09-01,344.413,CUSR0000SEFX
2017-10-01,344.673,CUSR0000SEFX
2017-11-01,345.135,CUSR0000SEFX
2017-12-01,346.189,CUSR0000SEFX
2018-01-01,347.864,CUSR0000SEFX
2018-02-01,348.51,CUSR0000SEFX
2018-03-01,348.872,CUSR0000SEFX
2018-04-01,349.289,CUSR0000SEFX
2018-05-01,349.603,CUSR0000SEFX
2018-06-01,350.833,CUSR0000SEFX
2018-07-01,350.889,CUSR0000SEFX
2018-08-01,351.155,CUSR0000SEFX
2018-09-01,352.899,CUSR0000SEFX
2018-10-01,353.196,CUSR0000SEFX
2018-11-01,354.095,CUSR0000SEFX
2018-12-01,353.965,CUSR0000SEFX
2019-01-01,354.166,CUSR0000SEFX
2019-02-01,353.257,CUSR0000SEFX
2019-03-01,353.967,CUSR0000SEFX
2019-04-01,354.578,CUSR0000SEFX
2019-05-01,353.734,CUSR0000SEFX
2019-06-01,354.57,CUSR0000SEFX
2019-07-01,355.923,CUSR0000SEFX
2019-08-01,355.739,CUSR0000SEFX
2019-09-01,356.532,CUSR0000SEFX
2019-10-01,355.939,CUSR0000SEFX
2019-11-01,355.902,CUSR0000SEFX
2019-12-01,357.664,CUSR0000SEFX
2020-01-01,358.947,CUSR0000SEFX
2020-02-01,359.716,CUSR0000SEFX
2020-03-01,359.743,CUSR0000SEFX
2020-04-01,359.839,CUSR0000SEFX
2020-05-01,363.372,CUSR0000SEFX
2020-06-01,364.722,CUSR0000SEFX
2020-07-01,361.401,CUSR0000SEFX
2020-08-01,364.232,CUSR0000SEFX
2020-09-01,364.456,CUSR0000SEFX
2020-10-01,365.392,CUSR0000SEFX
2020-11-01,367.5,CUSR0000SEFX
2020-12-01,367.636,CUSR0000SEFX
2021-01-01,367.968,CUSR0000SEFX
2021-02-01,368.156,CUSR0000SEFX
2021-03-01,369.031,CUSR0000SEFX
2021-04-01,370.416,CUSR0000SEFX
2021-05-01,370.685,CUSR0000SEFX
2021-06-01,372.805,CUSR0000SEFX
2021-07-01,373.331,CUSR0000SEFX
2021-08-01,375.285,CUSR0000SEFX
2021-09-01,376.7,CUSR0000SEFX
2021-10-01,377.016,CUSR0000SEFX
2021-11-01,377.515,CUSR0000SEFX
2021-12-01,381.344,CUSR0000SEFX
2022-01-01,383.554,CUSR0000SEFX
2022-02-01,384.823,CUSR0000SEFX
2022-03-01,387.294,CUSR0000SEFX
2022-04-01,389.313,CUSR0000SEFX
2022-05-01,392.382,CUSR0000SEFX
2022-06-01,393.612,CUSR0000SEFX
2022-07-01,394.764,CUSR0000SEFX
2022-08-01,396.501,CUSR0000SEFX
2022-09-01,398.404,CUSR0000SEFX
2022-10-01,403.29,CUSR0000SEFX
2022-11-01,404.362,CUSR0000SEFX
1998-01-01,158.7,CPIHOSSL
1998-02-01,158.8,CPIHOSSL
1998-03-01,159.2,CPIHOSSL
1998-04-01,159.6,CPIHOSSL
1998-05-01,160,CPIHOSSL
1998-06-01,160.2,CPIHOSSL
1998-07-01,160.5,CPIHOSSL
1998-08-01,160.8,CPIHOSSL
1998-09-01,161.1,CPIHOSSL
1998-10-01,161.5,CPIHOSSL
1998-11-01,161.9,CPIHOSSL
1998-12-01,162.2,CPIHOSSL
1999-01-01,162.2,CPIHOSSL
1999-02-01,162.4,CPIHOSSL
1999-03-01,162.7,CPIHOSSL
1999-04-01,163.1,CPIHOSSL
1999-05-01,163.3,CPIHOSSL
1999-06-01,163.6,CPIHOSSL
1999-07-01,164,CPIHOSSL
1999-08-01,164.3,CPIHOSSL
1999-09-01,164.9,CPIHOSSL
1999-10-01,165.1,CPIHOSSL
1999-11-01,165.5,CPIHOSSL
1999-12-01,165.7,CPIHOSSL
2000-01-01,166.5,CPIHOSSL
2000-02-01,167.3,CPIHOSSL
2000-03-01,167.7,CPIHOSSL
2000-04-01,167.9,CPIHOSSL
2000-05-01,168.3,CPIHOSSL
2000-06-01,169.2,CPIHOSSL
2000-07-01,169.9,CPIHOSSL
2000-08-01,170.2,CPIHOSSL
2000-09-01,171.1,CPIHOSSL
2000-10-01,171.8,CPIHOSSL
2000-11-01,172.2,CPIHOSSL
2000-12-01,172.8,CPIHOSSL
2001-01-01,174.5,CPIHOSSL
2001-02-01,174.9,CPIHOSSL
2001-03-01,175.3,CPIHOSSL
2001-04-01,175.4,CPIHOSSL
2001-05-01,176.1,CPIHOSSL
2001-06-01,176.8,CPIHOSSL
2001-07-01,176.8,CPIHOSSL
2001-08-01,177.1,CPIHOSSL
2001-09-01,177,CPIHOSSL
2001-10-01,176.9,CPIHOSSL
2001-11-01,177.5,CPIHOSSL
2001-12-01,177.9,CPIHOSSL
2002-01-01,178.3,CPIHOSSL
2002-02-01,178.7,CPIHOSSL
2002-03-01,179,CPIHOSSL
2002-04-01,179.5,CPIHOSSL
2002-05-01,179.8,CPIHOSSL
2002-06-01,180,CPIHOSSL
2002-07-01,180.2,CPIHOSSL
2002-08-01,180.7,CPIHOSSL
2002-09-01,181.1,CPIHOSSL
2002-10-01,181.5,CPIHOSSL
2002-11-01,182,CPIHOSSL
2002-12-01,182.3,CPIHOSSL
2003-01-01,182.9,CPIHOSSL
2003-02-01,183.4,CPIHOSSL
2003-03-01,184.2,CPIHOSSL
2003-04-01,184,CPIHOSSL
2003-05-01,184.6,CPIHOSSL
2003-06-01,184.6,CPIHOSSL
2003-07-01,184.9,CPIHOSSL
2003-08-01,185.2,CPIHOSSL
2003-09-01,185.5,CPIHOSSL
2003-10-01,185.9,CPIHOSSL
2003-11-01,186,CPIHOSSL
2003-12-01,186.4,CPIHOSSL
2004-01-01,186.9,CPIHOSSL
2004-02-01,187.1,CPIHOSSL
2004-03-01,187.7,CPIHOSSL
2004-04-01,188.3,CPIHOSSL
2004-05-01,188.9,CPIHOSSL
2004-06-01,189.5,CPIHOSSL
2004-07-01,189.9,CPIHOSSL
2004-08-01,190.3,CPIHOSSL
2004-09-01,190.8,CPIHOSSL
2004-10-01,191.2,CPIHOSSL
2004-11-01,191.8,CPIHOSSL
2004-12-01,192.1,CPIHOSSL
2005-01-01,192.3,CPIHOSSL
2005-02-01,193,CPIHOSSL
2005-03-01,193.9,CPIHOSSL
2005-04-01,194.3,CPIHOSSL
2005-05-01,194.6,CPIHOSSL
2005-06-01,194.6,CPIHOSSL
2005-07-01,195.4,CPIHOSSL
2005-08-01,195.9,CPIHOSSL
2005-09-01,196.8,CPIHOSSL
2005-10-01,198.7,CPIHOSSL
2005-11-01,199.5,CPIHOSSL
2005-12-01,199.6,CPIHOSSL
2006-01-01,200.5,CPIHOSSL
2006-02-01,200.8,CPIHOSSL
2006-03-01,201.2,CPIHOSSL
2006-04-01,201.6,CPIHOSSL
2006-05-01,202.3,CPIHOSSL
2006-06-01,202.8,CPIHOSSL
2006-07-01,203.4,CPIHOSSL
2006-08-01,204.1,CPIHOSSL
2006-09-01,204.7,CPIHOSSL
2006-10-01,204.8,CPIHOSSL
2006-11-01,205.5,CPIHOSSL
2006-12-01,206.2,CPIHOSSL
2007-01-01,206.788,CPIHOSSL
2007-02-01,207.536,CPIHOSSL
2007-03-01,208.119,CPIHOSSL
2007-04-01,208.518,CPIHOSSL
2007-05-01,208.883,CPIHOSSL
2007-06-01,209.561,CPIHOSSL
2007-07-01,209.743,CPIHOSSL
2007-08-01,210.004,CPIHOSSL
2007-09-01,210.5,CPIHOSSL
2007-10-01,211.057,CPIHOSSL
2007-11-01,211.864,CPIHOSSL
2007-12-01,212.418,CPIHOSSL
2008-01-01,212.873,CPIHOSSL
2008-02-01,213.377,CPIHOSSL
2008-03-01,214.422,CPIHOSSL
2008-04-01,214.997,CPIHOSSL
2008-05-01,215.866,CPIHOSSL
2008-06-01,216.864,CPIHOSSL
2008-07-01,218.014,CPIHOSSL
2008-08-01,218.053,CPIHOSSL
2008-09-01,217.836,CPIHOSSL
2008-10-01,217.705,CPIHOSSL
2008-11-01,217.585,CPIHOSSL
2008-12-01,217.469,CPIHOSSL
2009-01-01,217.631,CPIHOSSL
2009-02-01,217.563,CPIHOSSL
2009-03-01,217.458,CPIHOSSL
2009-04-01,217.304,CPIHOSSL
2009-05-01,216.99,CPIHOSSL
2009-06-01,216.955,CPIHOSSL
2009-07-01,216.581,CPIHOSSL
2009-08-01,216.729,CPIHOSSL
2009-09-01,216.68,CPIHOSSL
2009-10-01,216.942,CPIHOSSL
2009-11-01,216.962,CPIHOSSL
2009-12-01,216.899,CPIHOSSL
2010-01-01,216.206,CPIHOSSL
2010-02-01,216.042,CPIHOSSL
2010-03-01,216.146,CPIHOSSL
2010-04-01,216.092,CPIHOSSL
2010-05-01,216.128,CPIHOSSL
2010-06-01,216.06,CPIHOSSL
2010-07-01,216.214,CPIHOSSL
2010-08-01,216.254,CPIHOSSL
2010-09-01,216.234,CPIHOSSL
2010-10-01,216.359,CPIHOSSL
2010-11-01,216.484,CPIHOSSL
2010-12-01,216.823,CPIHOSSL
2011-01-01,217.061,CPIHOSSL
2011-02-01,217.443,CPIHOSSL
2011-03-01,217.794,CPIHOSSL
2011-04-01,218.186,CPIHOSSL
2011-05-01,218.521,CPIHOSSL
2011-06-01,218.808,CPIHOSSL
2011-07-01,219.386,CPIHOSSL
2011-08-01,219.802,CPIHOSSL
2011-09-01,220.152,CPIHOSSL
2011-10-01,220.447,CPIHOSSL
2011-11-01,220.685,CPIHOSSL
2011-12-01,220.966,CPIHOSSL
2012-01-01,221.096,CPIHOSSL
2012-02-01,221.299,CPIHOSSL
2012-03-01,221.579,CPIHOSSL
2012-04-01,221.992,CPIHOSSL
2012-05-01,222.069,CPIHOSSL
2012-06-01,222.319,CPIHOSSL
2012-07-01,222.508,CPIHOSSL
2012-08-01,223.031,CPIHOSSL
2012-09-01,223.463,CPIHOSSL
2012-10-01,223.949,CPIHOSSL
2012-11-01,224.504,CPIHOSSL
2012-12-01,224.757,CPIHOSSL
2013-01-01,225.106,CPIHOSSL
2013-02-01,225.58,CPIHOSSL
2013-03-01,225.769,CPIHOSSL
2013-04-01,226.299,CPIHOSSL
2013-05-01,226.949,CPIHOSSL
2013-06-01,227.324,CPIHOSSL
2013-07-01,227.579,CPIHOSSL
2013-08-01,227.911,CPIHOSSL
2013-09-01,228.354,CPIHOSSL
2013-10-01,228.584,CPIHOSSL
2013-11-01,229.119,CPIHOSSL
2013-12-01,229.623,CPIHOSSL
2014-01-01,230.52,CPIHOSSL
2014-02-01,231.084,CPIHOSSL
2014-03-01,232.119,CPIHOSSL
2014-04-01,232.014,CPIHOSSL
2014-05-01,232.785,CPIHOSSL
2014-06-01,233.117,CPIHOSSL
2014-07-01,233.695,CPIHOSSL
2014-08-01,233.928,CPIHOSSL
2014-09-01,234.234,CPIHOSSL
2014-10-01,234.656,CPIHOSSL
2014-11-01,235,CPIHOSSL
2014-12-01,235.425,CPIHOSSL
2015-01-01,235.735,CPIHOSSL
2015-02-01,236.2,CPIHOSSL
2015-03-01,236.602,CPIHOSSL
2015-04-01,237.086,CPIHOSSL
2015-05-01,237.21,CPIHOSSL
2015-06-01,237.804,CPIHOSSL
2015-07-01,238.334,CPIHOSSL
2015-08-01,238.7,CPIHOSSL
2015-09-01,239.236,CPIHOSSL
2015-10-01,239.593,CPIHOSSL
2015-11-01,240.001,CPIHOSSL
2015-12-01,240.224,CPIHOSSL
2016-01-01,240.673,CPIHOSSL
2016-02-01,241.124,CPIHOSSL
2016-03-01,241.587,CPIHOSSL
2016-04-01,242.071,CPIHOSSL
2016-05-01,242.833,CPIHOSSL
2016-06-01,243.515,CPIHOSSL
2016-07-01,244.224,CPIHOSSL
2016-08-01,244.911,CPIHOSSL
2016-09-01,245.755,CPIHOSSL
2016-10-01,246.48,CPIHOSSL
2016-11-01,246.985,CPIHOSSL
2016-12-01,247.543,CPIHOSSL
2017-01-01,248.164,CPIHOSSL
2017-02-01,248.807,CPIHOSSL
2017-03-01,249.098,CPIHOSSL
2017-04-01,249.8,CPIHOSSL
2017-05-01,250.408,CPIHOSSL
2017-06-01,250.933,CPIHOSSL
2017-07-01,251.21,CPIHOSSL
2017-08-01,252.086,CPIHOSSL
2017-09-01,252.603,CPIHOSSL
2017-10-01,253.292,CPIHOSSL
2017-11-01,253.798,CPIHOSSL
2017-12-01,254.575,CPIHOSSL
2018-01-01,255.098,CPIHOSSL
2018-02-01,255.798,CPIHOSSL
2018-03-01,256.469,CPIHOSSL
2018-04-01,257.174,CPIHOSSL
2018-05-01,257.876,CPIHOSSL
2018-06-01,258.034,CPIHOSSL
2018-07-01,258.615,CPIHOSSL
2018-08-01,259.405,CPIHOSSL
2018-09-01,259.628,CPIHOSSL
2018-10-01,260.436,CPIHOSSL
2018-11-01,261.085,CPIHOSSL
2018-12-01,262.113,CPIHOSSL
2019-01-01,262.525,CPIHOSSL
2019-02-01,263.131,CPIHOSSL
2019-03-01,263.955,CPIHOSSL
2019-04-01,264.605,CPIHOSSL
2019-05-01,265.111,CPIHOSSL
2019-06-01,265.823,CPIHOSSL
2019-07-01,266.44,CPIHOSSL
2019-08-01,266.809,CPIHOSSL
2019-09-01,267.555,CPIHOSSL
2019-10-01,267.95,CPIHOSSL
2019-11-01,268.488,CPIHOSSL
2019-12-01,268.938,CPIHOSSL
2020-01-01,269.752,CPIHOSSL
2020-02-01,270.354,CPIHOSSL
2020-03-01,270.345,CPIHOSSL
2020-04-01,270.303,CPIHOSSL
2020-05-01,270.825,CPIHOSSL
2020-06-01,271.256,CPIHOSSL
2020-07-01,271.835,CPIHOSSL
2020-08-01,272.479,CPIHOSSL
2020-09-01,272.897,CPIHOSSL
2020-10-01,273.127,CPIHOSSL
2020-11-01,273.78,CPIHOSSL
2020-12-01,274.336,CPIHOSSL
2021-01-01,274.582,CPIHOSSL
2021-02-01,275.181,CPIHOSSL
2021-03-01,276.125,CPIHOSSL
2021-04-01,277.364,CPIHOSSL
2021-05-01,278.65,CPIHOSSL
2021-06-01,279.75,CPIHOSSL
2021-07-01,280.9,CPIHOSSL
2021-08-01,281.979,CPIHOSSL
2021-09-01,283.532,CPIHOSSL
2021-10-01,285.453,CPIHOSSL
2021-11-01,286.849,CPIHOSSL
2021-12-01,288.259,CPIHOSSL
2022-01-01,290.151,CPIHOSSL
2022-02-01,291.549,CPIHOSSL
2022-03-01,293.668,CPIHOSSL
2022-04-01,295.376,CPIHOSSL
2022-05-01,297.881,CPIHOSSL
2022-06-01,300.29,CPIHOSSL
2022-07-01,301.639,CPIHOSSL
2022-08-01,304.109,CPIHOSSL
2022-09-01,306.323,CPIHOSSL
2022-10-01,307.953,CPIHOSSL
2022-11-01,309.241,CPIHOSSL
